symbol,yf_symbol,akshare_symbol,name,market,sector_tags,market_cap,pe,float_pct,tags,is_loss,is_low_cap
603700.SH,603700.SH,603700,宁水集团,CN,华为概念,25.88,59.93,100.0,【低市值】【高流通】,0,1
920748.BJ,920748.BJ,920748,路桥信息,CN,"人工智能,多模态AI",25.83,-106.52,46.48,【低市值】【亏损】,1,1
300928.SZ,300928.SZ,300928,华安鑫创,CN,无人驾驶,25.82,-36.13,66.99,【低市值】【亏损】,1,1
001373.SZ,001373.SZ,001373,翔腾新材,CN,华为概念,25.76,-68.04,48.24,【低市值】【亏损】,1,1
300030.SZ,300030.SZ,300030,阳普医疗,CN,人工智能,25.72,29.66,88.05,【低市值】【高流通】,0,1
600228.SH,600228.SH,600228,*ST返利,CN,人工智能,25.71,-45.84,99.85,【低市值】【亏损】【高流通】,1,1
002963.SZ,002963.SZ,002963,豪尔赛,CN,国产芯片,25.71,-136.91,81.8,【低市值】【亏损】【高流通】,1,1
920914.BJ,920914.BJ,920914,远航精密,CN,华为概念,25.69,35.25,99.92,【低市值】【高流通】,0,1
600099.SH,600099.SH,600099,林海股份,CN,无人驾驶,25.64,154.0,100.0,【低市值】【高流通】,0,1
920592.BJ,920592.BJ,920592,华信永道,CN,"信创,智谱AI概念",25.43,-87.85,62.24,【低市值】【亏损】,1,1
603506.SH,603506.SH,603506,南都物业,CN,机器人概念,25.41,13.31,100.0,【低市值】【低PE】【高流通】,0,1
688118.SH,688118.SH,688118,普元信息,CN,"AI应用,信创,华为概念,华为欧拉",25.41,-22.25,100.0,【低市值】【亏损】【高流通】,1,1
603023.SH,603023.SH,603023,威帝股份,CN,无人驾驶,25.39,-201.03,100.0,【低市值】【亏损】【高流通】,1,1
301231.SZ,301231.SZ,301231,荣信文化,CN,"AI应用,AI智能体,AI语料,人工智能",25.32,-53.13,77.52,【低市值】【亏损】,1,1
002598.SZ,002598.SZ,002598,ST章鼓,CN,机器人概念,25.25,36.71,91.82,【低市值】【高流通】,0,1
301163.SZ,301163.SZ,301163,宏德股份,CN,机器人概念,25.21,186.56,67.07,【低市值】,0,1
002591.SZ,002591.SZ,002591,恒大高新,CN,"华为概念,算力概念",25.1,100.92,74.45,【低市值】,0,1
300245.SZ,300245.SZ,300245,ST天玑,CN,"信创,华为概念,数据中心,机器人概念",25.08,-35.22,99.78,【低市值】【亏损】【高流通】,1,1
300081.SZ,300081.SZ,300081,ST恒信,CN,"AIGC概念,人工智能,华为概念,算力概念",25.04,-14.66,99.98,【低市值】【亏损】【高流通】,1,1
688288.SH,688288.SH,688288,鸿泉技术,CN,"人工智能,无人驾驶",24.96,-81.37,100.0,【低市值】【亏损】【高流通】,1,1
688201.SH,688201.SH,688201,ST信安,CN,信创,24.96,-43.5,95.39,【低市值】【亏损】【高流通】,1,1
300514.SZ,300514.SZ,300514,友讯达,CN,"华为概念,国产芯片",24.94,-19.34,80.13,【低市值】【亏损】【高流通】,1,1
002717.SZ,002717.SZ,002717,*ST岭南,CN,华为概念,24.94,-4.67,94.41,【低市值】【亏损】【高流通】,1,1
920086.BJ,920086.BJ,920086,科马材料,CN,华为汽车,24.74,25.37,31.96,【低市值】,0,1
300823.SZ,300823.SZ,300823,建科智能,CN,机器人概念,24.64,42.74,64.73,【低市值】,0,1
002253.SZ,002253.SZ,002253,*ST智胜,CN,"人工智能,华为昇腾,华为概念",24.62,-34.28,93.05,【低市值】【亏损】【高流通】,1,1
688092.SH,688092.SH,688092,爱科科技,CN,人形机器人,24.51,103.88,100.0,【低市值】【高流通】,0,1
002514.SZ,002514.SZ,002514,宝馨科技,CN,"华为概念,机器人概念",24.48,-48.76,76.95,【低市值】【亏损】,1,1
003008.SZ,003008.SZ,003008,开普检测,CN,机器人概念,24.44,87.61,74.73,【低市值】,0,1
688638.SH,688638.SH,688638,誉辰智能,CN,"AI眼镜,机器人概念",24.42,-13.35,47.25,【低市值】【亏损】,1,1
300556.SZ,300556.SZ,300556,丝路视觉,CN,华为概念,24.4,52.0,89.26,【低市值】【高流通】,0,1
688038.SH,688038.SH,688038,中科通达,CN,"AI应用,人工智能,信创,华为概念,多模态AI",24.39,-263.23,100.0,【低市值】【亏损】【高流通】,1,1
300949.SZ,300949.SZ,300949,奥雅股份,CN,"AIGC概念,人工智能,算力概念",24.38,-211.62,57.17,【低市值】【亏损】,1,1
300112.SZ,300112.SZ,300112,万讯自控,CN,"人工智能,机器人概念",24.38,-106.35,81.87,【低市值】【亏损】【高流通】,1,1
301001.SZ,301001.SZ,301001,凯淳股份,CN,"AI应用,人工智能",24.31,1373.41,62.88,【低市值】,0,1
300549.SZ,300549.SZ,300549,优德精密,CN,机器人概念,24.28,881.52,75.79,【低市值】,0,1
300675.SZ,300675.SZ,300675,建科院,CN,数据中心,24.17,-30.81,100.0,【低市值】【亏损】【高流通】,1,1
688420.SH,688420.SH,688420,美腾科技,CN,人工智能,24.1,155.65,47.2,【低市值】,0,1
300961.SZ,300961.SZ,300961,深水海纳,CN,鸿蒙概念,24.06,-22.76,85.7,【低市值】【亏损】【高流通】,1,1
301131.SZ,301131.SZ,301131,聚赛龙,CN,"华为汽车,机器人概念",23.77,64.17,71.63,【低市值】,0,1
300645.SZ,300645.SZ,300645,正元智慧,CN,"AI应用,人工智能,华为概念,华为欧拉",23.59,-49.9,98.04,【低市值】【亏损】【高流通】,1,1
920190.BJ,920190.BJ,920190,雷神科技,CN,"AIPC,AI智能体,AI眼镜,人工智能,信创,多模态AI",23.45,39.99,99.44,【低市值】【高流通】,0,1
000856.SZ,000856.SZ,000856,冀东装备,CN,机器人概念,23.38,-42.47,100.0,【低市值】【亏损】【高流通】,1,1
688393.SH,688393.SH,688393,安必平,CN,AI制药（医疗）,23.02,-313.66,100.0,【低市值】【亏损】【高流通】,1,1
002524.SZ,002524.SZ,002524,光正眼科,CN,AI制药（医疗）,22.73,-148.14,99.11,【低市值】【亏损】【高流通】,1,1
300923.SZ,300923.SZ,300923,研奥股份,CN,无人驾驶,22.71,339.01,97.11,【低市值】【高流通】,0,1
920124.BJ,920124.BJ,920124,南特科技,CN,人形机器人,22.7,23.09,51.46,【低市值】,0,1
920579.BJ,920579.BJ,920579,机科股份,CN,"人工智能,机器人概念",22.66,-43.19,34.43,【低市值】【亏损】,1,1
301390.SZ,301390.SZ,301390,经纬股份,CN,"人工智能,华为概念",22.62,-130.93,51.99,【低市值】【亏损】,1,1
688058.SH,688058.SH,688058,宝兰德,CN,"AI应用,人工智能,信创,华为概念,华为欧拉",22.54,-16.33,100.0,【低市值】【亏损】【高流通】,1,1
002592.SZ,002592.SZ,002592,ST八菱,CN,"华为概念,华为汽车",22.5,23.24,92.72,【低市值】【高流通】,0,1
688466.SH,688466.SH,688466,金科环境,CN,AI智能体,22.43,241.5,100.0,【低市值】【高流通】,0,1
920199.BJ,920199.BJ,920199,倍益康,CN,"机器人概念,鸿蒙概念",22.43,1026.7,55.69,【低市值】,0,1
300472.SZ,300472.SZ,300472,*ST新元,CN,"AI眼镜,机器人概念,算力概念",22.35,-27.45,89.35,【低市值】【亏损】【高流通】,1,1
301336.SZ,301336.SZ,301336,趣睡科技,CN,人工智能,22.3,69.08,76.08,【低市值】,0,1
920693.BJ,920693.BJ,920693,阿为特,CN,液冷概念,22.25,1319.19,50.36,【低市值】,0,1
300167.SZ,300167.SZ,300167,ST迪威迅,CN,"人工智能,数据中心,算力概念",22.23,-25.22,90.94,【低市值】【亏损】【高流通】,1,1
920001.BJ,920001.BJ,920001,纬达光电,CN,AI眼镜,22.19,-100.43,57.72,【低市值】【亏损】,1,1
301139.SZ,301139.SZ,301139,元道通信,CN,"信创,华为概念,算力概念",21.96,697.08,62.65,【低市值】,0,1
920924.BJ,920924.BJ,920924,广脉科技,CN,"人工智能,华为概念,算力概念",21.93,137.97,60.93,【低市值】,0,1
002316.SZ,002316.SZ,002316,亚联发展,CN,"人工智能,华为昇腾,华为概念",21.78,381.19,86.69,【低市值】【高流通】,0,1
300605.SZ,300605.SZ,300605,恒锋信息,CN,"人工智能,数据中心",21.75,-39.41,76.53,【低市值】【亏损】,1,1
920564.BJ,920564.BJ,920564,天润科技,CN,"人工智能,华为概念",21.6,-29.85,46.0,【低市值】【亏损】,1,1
688695.SH,688695.SH,688695,中创股份,CN,信创,21.58,-52.19,62.78,【低市值】【亏损】,1,1
300169.SZ,300169.SZ,300169,天晟新材,CN,华为概念,21.06,-823.24,92.56,【低市值】【亏损】【高流通】,1,1
920662.BJ,920662.BJ,920662,方盛股份,CN,液冷概念,20.7,147.75,30.85,【低市值】,0,1
300635.SZ,300635.SZ,300635,中达安,CN,"AI智能体,人工智能,华为概念,数据中心,算力概念",20.64,346.0,86.0,【低市值】【高流通】,0,1
002789.SZ,002789.SZ,002789,*ST建艺,CN,人工智能,20.58,-9.68,98.03,【低市值】【亏损】【高流通】,1,1
920184.BJ,920184.BJ,920184,国源科技,CN,人工智能,20.58,325.97,67.39,【低市值】,0,1
920011.BJ,920011.BJ,920011,晨光电机,CN,机器人概念,20.58,32.37,22.5,【低市值】【低流通】,0,1
000056.SZ,000056.SZ,000056,*ST皇庭,CN,国产芯片,20.58,-15.92,76.42,【低市值】【亏损】,1,1
920171.BJ,920171.BJ,920171,志晟信息,CN,"AI应用,AI智能体",20.5,937.98,67.47,【低市值】,0,1
920689.BJ,920689.BJ,920689,克莱特,CN,数据中心,20.49,40.63,51.68,【低市值】,0,1
920080.BJ,920080.BJ,920080,奥美森,CN,"数据中心,机器人概念",20.47,23.12,27.68,【低市值】【低流通】,0,1
000909.SZ,000909.SZ,000909,*ST数源,CN,"人工智能,无人驾驶",20.4,-75.29,100.0,【低市值】【亏损】【高流通】,1,1
300500.SZ,300500.SZ,300500,启迪设计,CN,"人工智能,数据中心,算力概念",20.37,22.55,96.33,【低市值】【高流通】,0,1
920357.BJ,920357.BJ,920357,雅葆轩,CN,"PCB,华为汽车",20.34,24.51,55.59,【低市值】,0,1
920098.BJ,920098.BJ,920098,科隆新材,CN,"无人驾驶,液冷概念",20.05,60.97,68.1,【低市值】,0,1
688078.SH,688078.SH,688078,龙软科技,CN,"华为概念,机器人概念",19.86,-62.6,100.0,【低市值】【亏损】【高流通】,1,1
920701.BJ,920701.BJ,920701,豪声电子,CN,华为概念,19.81,180.27,73.04,【低市值】,0,1
688096.SH,688096.SH,688096,京源环保,CN,算力概念,19.78,-106.25,100.0,【低市值】【亏损】【高流通】,1,1
600636.SH,600636.SH,600636,*ST国化,CN,"人工智能,鸿蒙概念",19.78,-22.78,100.0,【低市值】【亏损】【高流通】,1,1
300405.SZ,300405.SZ,300405,科隆股份,CN,国产芯片,19.59,400.59,76.95,【低市值】,0,1
688067.SH,688067.SH,688067,爱威科技,CN,人工智能,19.31,65.01,100.0,【低市值】【高流通】,0,1
920699.BJ,920699.BJ,920699,海达尔,CN,华为概念,18.98,47.01,45.75,【低市值】,0,1
300929.SZ,300929.SZ,300929,华骐环保,CN,人工智能,18.75,-155.28,94.87,【低市值】【亏损】【高流通】,1,1
600476.SH,600476.SH,600476,*ST湘邮,CN,人工智能,18.62,177.17,100.0,【低市值】【高流通】,0,1
688004.SH,688004.SH,688004,博汇科技,CN,"人工智能,信创,华为概念",18.59,-59.05,100.0,【低市值】【亏损】【高流通】,1,1
688329.SH,688329.SH,688329,艾隆科技,CN,机器人概念,18.58,-20.1,100.0,【低市值】【亏损】【高流通】,1,1
002691.SZ,002691.SZ,002691,*ST冀凯,CN,机器人概念,18.56,-17.94,98.82,【低市值】【亏损】【高流通】,1,1
920092.BJ,920092.BJ,920092,汉鑫科技,CN,"AI应用,人工智能,信创,华为概念,无人驾驶,算力概念",17.95,-170.62,53.08,【低市值】【亏损】,1,1
920425.BJ,920425.BJ,920425,乐创技术,CN,机器人概念,17.91,21.13,83.47,【低市值】【高流通】,0,1
920690.BJ,920690.BJ,920690,捷众科技,CN,"人形机器人,华为汽车,国产芯片,机器人概念",17.52,30.47,65.01,【低市值】,0,1
920130.BJ,920130.BJ,920130,立方控股,CN,"AI应用,AI智能体,PCB",17.43,-54.17,61.35,【低市值】【亏损】,1,1
920415.BJ,920415.BJ,920415,恒拓开源,CN,人工智能,17.33,325.69,77.03,【低市值】,0,1
920896.BJ,920896.BJ,920896,旺成科技,CN,机器人概念,17.12,30.61,43.77,【低市值】,0,1
300594.SZ,300594.SZ,300594,ST朗进,CN,"国产芯片,数据中心,液冷概念",16.81,-34.82,99.04,【低市值】【亏损】【高流通】,1,1
920242.BJ,920242.BJ,920242,建邦科技,CN,"无人驾驶,机器人概念",16.8,23.71,56.5,【低市值】,0,1
920476.BJ,920476.BJ,920476,海能技术,CN,"人工智能,信创",16.75,-1468.52,94.66,【低市值】【亏损】【高流通】,1,1
688296.SH,688296.SH,688296,和达科技,CN,"AI智能体,人工智能,华为概念",16.61,-32.75,99.53,【低市值】【亏损】【高流通】,1,1
920541.BJ,920541.BJ,920541,铁大科技,CN,"无人驾驶,机器人概念",16.54,21.89,65.88,【低市值】,0,1
920346.BJ,920346.BJ,920346,威贸电子,CN,"人形机器人,华为汽车,数据中心,无人驾驶,机器人概念",16.53,43.53,55.3,【低市值】,0,1
688217.SH,688217.SH,688217,睿昂基因,CN,人工智能,16.49,-82.72,100.0,【低市值】【亏损】【高流通】,1,1
920670.BJ,920670.BJ,920670,数字人,CN,"AI应用,人工智能",15.81,-53.08,62.75,【低市值】【亏损】,1,1
920932.BJ,920932.BJ,920932,科达自控,CN,"人工智能,信创,华为概念,无人驾驶,机器人概念,鸿蒙概念",15.36,-70.37,82.4,【低市值】【亏损】【高流通】,1,1
920429.BJ,920429.BJ,920429,康比特,CN,"AI智能体,人工智能",15.14,-47.59,91.18,【低市值】【亏损】【高流通】,1,1
920906.BJ,920906.BJ,920906,舜宇精工,CN,机器人概念,15.11,876.83,51.34,【低市值】,0,1
603789.SH,603789.SH,603789,*ST星农,CN,"无人驾驶,机器人概念",15.04,-12.23,98.03,【低市值】【亏损】【高流通】,1,1
920570.BJ,920570.BJ,920570,坤博精工,CN,机器人概念,14.81,64.85,48.56,【低市值】,0,1
920395.BJ,920395.BJ,920395,朗鸿科技,CN,华为概念,14.76,37.17,68.65,【低市值】,0,1
920475.BJ,920475.BJ,920475,三友科技,CN,无人驾驶,14.74,106.09,55.61,【低市值】,0,1
920556.BJ,920556.BJ,920556,雅达股份,CN,"华为概念,数据中心",14.58,72.52,72.84,【低市值】,0,1
920263.BJ,920263.BJ,920263,中航泰达,CN,"人工智能,机器人概念",14.53,-19.9,72.6,【低市值】【亏损】,1,1
920496.BJ,920496.BJ,920496,许昌智能,CN,"华为概念,机器人概念",14.32,486.08,87.57,【低市值】【高流通】,0,1
920375.BJ,920375.BJ,920375,派诺科技,CN,"华为概念,数据中心",14.27,-22.72,59.75,【低市值】【亏损】,1,1
920876.BJ,920876.BJ,920876,慧为智能,CN,"信创,鸿蒙概念",14.26,-137.91,61.15,【低市值】【亏损】,1,1
920578.BJ,920578.BJ,920578,巨能股份,CN,机器人概念,14.06,-331.9,30.07,【低市值】【亏损】,1,1
920198.BJ,920198.BJ,920198,微创光电,CN,"人工智能,机器人概念",14.04,-16.93,43.67,【低市值】【亏损】,1,1
920075.BJ,920075.BJ,920075,柏星龙,CN,"AIGC概念,人工智能,多模态AI",14.04,43.97,53.81,【低市值】,0,1
920665.BJ,920665.BJ,920665,科强股份,CN,PCB,13.93,36.71,49.29,【低市值】,0,1
920768.BJ,920768.BJ,920768,拾比佰,CN,华为概念,13.87,22.18,68.93,【低市值】,0,1
920857.BJ,920857.BJ,920857,泓禧科技,CN,"AIPC,机器人概念",13.62,-18.58,100.0,【低市值】【亏损】【高流通】,1,1
920378.BJ,920378.BJ,920378,泰德股份,CN,机器人概念,13.47,181.88,71.62,【低市值】,0,1
920367.BJ,920367.BJ,920367,新赣江,CN,人工智能,13.09,105.28,59.26,【低市值】,0,1
920641.BJ,920641.BJ,920641,格利尔,CN,"数据中心,算力概念",12.94,501.32,60.5,【低市值】,0,1
920856.BJ,920856.BJ,920856,浩淼科技,CN,"无人驾驶,机器人概念",11.44,-87.3,55.78,【低市值】【亏损】,1,1
920508.BJ,920508.BJ,920508,殷图网联,CN,"人工智能,机器人概念",11.43,-123.3,53.18,【低市值】【亏损】,1,1
920370.BJ,920370.BJ,920370,新安洁,CN,人工智能,10.3,-35.35,87.07,【低市值】【亏损】【高流通】,1,1
920030.BJ,920030.BJ,920030,德众汽车,CN,华为汽车,10.16,137.14,62.89,【低市值】,0,1
920469.BJ,920469.BJ,920469,富恒新材,CN,机器人概念,9.8,-16.36,73.4,【低市值】【亏损】,1,1
920090.BJ,920090.BJ,920090,*ST同辉,CN,"人工智能,信创,国产芯片,多模态AI",9.67,-39.14,74.72,【低市值】【亏损】,1,1
920267.BJ,920267.BJ,920267,鑫汇科,CN,国产芯片,9.23,-64.74,59.37,【低市值】【亏损】,1,1
920414.BJ,920414.BJ,920414,欧普泰,CN,人工智能,9.07,-25.29,70.32,【低市值】【亏损】,1,1
002808.SZ,002808.SZ,002808,*ST恒久,CN,信创,7.61,-20.71,69.52,【低市值】【亏损】,1,1
920305.BJ,920305.BJ,920305,*ST云创,CN,"AIGC概念,人工智能,信创,华为概念",4.73,-21.04,61.27,【低市值】【亏损】,1,1
000004.SZ,000004.SZ,000004,*ST国华,CN,"信创,鸿蒙概念",3.65,-14.3,95.4,【低市值】【亏损】【高流通】,1,1
688287.SH,688287.SH,688287,*ST观典,CN,人工智能,3.45,-4.17,100.0,【低市值】【亏损】【高流通】,1,1
920178.BJ,920178.BJ,920178,锐翔智能,CN,华为概念,,,,【数据缺】,0,0
00700.HK,0700.HK,00700,腾讯控股,HK,"无人驾驶,人工智能,数据中心,游戏概念,电子竞技,区块链,AI智能医疗,物联网,云计算,电子商务,网络安全,元宇宙概念,AIGC概念;...",43164.08,17.34,100.0,【低PE】【高流通】,0,0
80700.HK,80700.HK,80700,腾讯控股-R,HK,行业:软件服务,37652.22,16.75,100.0,【低PE】【高流通】,0,0
09988.HK,9988.HK,09988,阿里巴巴-W,HK,"AI应用软件,人工智能,数据中心,云计算,电子商务,元宇宙概念,AIGC概念",25276.38,25.16,100.0,【高流通】,0,0
00939.HK,0939.HK,00939,建设银行,HK,华为鸿蒙概念,23125.47,6.04,91.9,【低PE】【高流通】,0,0
01288.HK,1288.HK,01288,农业银行,HK,华为鸿蒙概念,20788.99,6.31,8.78,【低PE】【低流通】,0,0
00941.HK,0941.HK,00941,中国移动,HK,"数据中心,华为概念,区块链,5G概念,F5G概念,元宇宙概念,AIGC概念",18181.42,11.98,95.83,【低PE】【高流通】,0,0
03988.HK,3988.HK,03988,中国银行,HK,华为鸿蒙概念,16400.61,5.98,25.95,【低PE】【低流通】,0,0
01088.HK,1088.HK,01088,中国神华,HK,华为鸿蒙概念,10423.94,17.67,15.57,【低PE】【低流通】,0,0
01211.HK,1211.HK,01211,比亚迪股份,HK,"新能源汽车,无人驾驶;行业:汽车",9390.71,30.47,40.4,,0,0
01299.HK,1299.HK,01299,友邦保险,HK,AI智能医疗,9037.14,18.63,100.0,【低PE】【高流通】,0,0
81211.HK,81211.HK,81211,比亚迪股份-R,HK,行业:汽车,8191.8,29.74,40.4,,0,0
01810.HK,1810.HK,01810,小米集团-W,HK,"机器人概念,智能家居,区块链,物联网,5G概念,新能源汽车,F5G概念,电子商务,元宇宙概念,AIGC概念;行业:资讯科技器材",8030.43,17.42,82.76,【低PE】【高流通】,0,0
81810.HK,81810.HK,81810,小米集团-WR,HK,新能源汽车;行业:资讯科技器材,7003.95,16.82,82.76,【低PE】【高流通】,0,0
00300.HK,0300.HK,00300,美的集团,HK,机器人概念;行业:家庭电器及用品,6724.09,13.57,8.56,【低PE】【低流通】,0,0
03328.HK,3328.HK,03328,交通银行,HK,华为鸿蒙概念,6291.5,5.83,39.62,【低PE】,0,0
09999.HK,9999.HK,09999,网易-S,HK,"云计算,电子商务,游戏概念,元宇宙概念,AIGC概念;行业:软件服务",5803.78,15.53,6.95,【低PE】【低流通】,0,0
00981.HK,0981.HK,00981,中芯国际,HK,"机器人概念,华为概念,物联网,电子信息,芯片替代,半导体概念;行业:半导体",5781.47,108.44,75.05,,0,0
